city,state_id,state_name,lat,lng
Grays River,WA,Washington,46.3607,-123.5892
Ashford,WA,Washington,46.7537,-122.0113
Boistfort,WA,Washington,46.5351,-123.1337
Shore Acres,WA,Washington,47.3104,-122.5715
Bothell,WA,Washington,47.7740,-122.2039
South Broadway,WA,Washington,46.5662,-120.5167
Edwall,WA,Washington,47.5046,-117.9511
Georgetown,WA,Washington,47.3576,-121.9737
Maryhill,WA,Washington,45.6928,-120.8070
Huntsville,WA,Washington,46.2871,-118.1072
Greenbank,WA,Washington,48.0982,-122.5729
Murphys Corner,WA,Washington,47.8782,-122.2068
Tokeland,WA,Washington,46.7090,-123.9839
Felida,WA,Washington,45.7138,-122.7103
Fairview,WA,Washington,47.6215,-122.6685
Tumwater,WA,Washington,46.9925,-122.9227
Uniontown,WA,Washington,46.5390,-117.0862
Coupeville,WA,Washington,48.2172,-122.6778
River Road,WA,Washington,48.0677,-123.1276
Duvall,WA,Washington,47.7354,-121.9726
Marcus,WA,Washington,48.6643,-118.0600
Seattle Heights,WA,Washington,47.8104,-122.3240
Strandell,WA,Washington,48.9121,-122.3582
Key Center,WA,Washington,47.3376,-122.7506
Hanford,WA,Washington,46.5837,-119.3878
Grand Mound,WA,Washington,46.8051,-123.0119
Taholah,WA,Washington,47.3283,-124.2728
Port Blakely,WA,Washington,47.5973,-122.5101
Malone,WA,Washington,46.9779,-123.3035
Boston Harbor,WA,Washington,47.1384,-122.9010
Rainier,WA,Washington,46.8917,-122.6866
Menlo,WA,Washington,46.6215,-123.6471
Azwell,WA,Washington,47.9371,-119.8765
Glendale,WA,Washington,47.9395,-122.3585
Monroe,WA,Washington,47.8594,-121.9854
Sawyer,WA,Washington,46.4565,-120.3614
Clarkston,WA,Washington,46.4154,-117.0501
Spanaway,WA,Washington,47.0979,-122.4233
Gig Harbor,WA,Washington,47.3350,-122.5966
Big Lake,WA,Washington,48.3933,-122.2422
Smyrna,WA,Washington,46.8393,-119.6623
Carlton,WA,Washington,48.2482,-120.1162
Monitor,WA,Washington,47.4868,-120.4181
Des Moines,WA,Washington,47.3914,-122.3154
Lucerne,WA,Washington,48.2024,-120.5912
Carlisle,WA,Washington,47.1548,-124.0985
Metaline Falls,WA,Washington,48.8616,-117.3707
Breidablick,WA,Washington,47.8020,-122.6493
Snohomish,WA,Washington,47.9277,-122.0971
Richland,WA,Washington,46.2828,-119.2939
Parkland,WA,Washington,47.1417,-122.4376
Veradale,WA,Washington,47.6568,-117.1963
Kummer,WA,Washington,47.2868,-122.0212
Woodland,WA,Washington,45.9147,-122.7503
Washougal,WA,Washington,45.5812,-122.3433
Boyds,WA,Washington,48.7244,-118.1322
Bonney Lake,WA,Washington,47.1789,-122.1698
South Prairie,WA,Washington,47.1373,-122.0940
Larimers Corner,WA,Washington,47.8918,-122.1446
Porter,WA,Washington,46.9489,-123.2736
Lisabeula,WA,Washington,47.4073,-122.5176
Saint John,WA,Washington,47.0912,-117.5883
Spokane Valley,WA,Washington,47.6625,-117.2345
Lake Cavanaugh,WA,Washington,48.3225,-122.0121
Bellevue,WA,Washington,47.5953,-122.1550
Custer,WA,Washington,48.9143,-122.6397
Orcas,WA,Washington,48.5979,-122.9446
Diablo,WA,Washington,48.7135,-121.1412
Christopher,WA,Washington,47.3340,-122.2321
Midvale Corner,WA,Washington,47.9926,-122.4176
Marysville,WA,Washington,48.0812,-122.1559
Newcastle,WA,Washington,47.5304,-122.1633
North Bend,WA,Washington,47.4899,-121.7741
Snoqualmie,WA,Washington,47.5292,-121.8409
Three Lakes,WA,Washington,47.9420,-121.9924
Kendall,WA,Washington,48.9167,-122.1381
Kanaskat,WA,Washington,47.3204,-121.8937
Schrag,WA,Washington,47.0732,-118.8542
Wilbur,WA,Washington,47.7579,-118.7144
Enumclaw,WA,Washington,47.2018,-121.9898
Nile,WA,Washington,46.8368,-120.9455
Alderwood Manor,WA,Washington,47.8145,-122.2676
Clarkston Heights,WA,Washington,46.3963,-117.0824
Pacific Beach,WA,Washington,47.2150,-124.1967
Napavine,WA,Washington,46.5856,-122.9043
Hatton,WA,Washington,46.7736,-118.8276
Shelton,WA,Washington,47.2186,-123.1128
Chimacum,WA,Washington,48.0109,-122.7688
Naselle,WA,Washington,46.3650,-123.8013
Grotto,WA,Washington,47.7362,-121.4234
Sunrise Beach,WA,Washington,47.3234,-122.6979
Bellingham,WA,Washington,48.7534,-122.4683
Castle Rock,WA,Washington,46.2717,-122.9056
Pine City,WA,Washington,47.2024,-117.5244
Nooksack,WA,Washington,48.9276,-122.3213
Elma,WA,Washington,47.0070,-123.4049
Kenmore,WA,Washington,47.7531,-122.2460
Ellensburg,WA,Washington,47.0010,-120.5491
Belmont,WA,Washington,47.0879,-117.1624
DuPont,WA,Washington,47.1079,-122.6496
Long Beach,WA,Washington,46.3555,-124.0557
Seabeck,WA,Washington,47.6437,-122.8219
Granite Falls,WA,Washington,48.0874,-121.9705
Tonasket,WA,Washington,48.7087,-119.4431
Otis Orchards,WA,Washington,47.7005,-117.1063
Milton,WA,Washington,47.2522,-122.3153
West Pasco,WA,Washington,46.2522,-119.1842
Badger,WA,Washington,46.2001,-119.3595
Lamont,WA,Washington,47.2003,-117.9050
Ravensdale,WA,Washington,47.3563,-121.9692
Rollingbay,WA,Washington,47.6645,-122.5101
Rocky Point,WA,Washington,47.5877,-122.6665
Garrett,WA,Washington,46.0634,-118.3863
Palouse,WA,Washington,46.9103,-117.0753
Grayland,WA,Washington,46.8304,-124.0898
Gilberton,WA,Washington,47.6390,-122.6049
Withrow,WA,Washington,47.7049,-119.8087
Stanwood,WA,Washington,48.2450,-122.3427
Ayer,WA,Washington,46.5963,-118.3483
Sudden Valley,WA,Washington,48.7199,-122.3468
Meridian,WA,Washington,47.6695,-122.3304
Aberdeen Gardens,WA,Washington,47.0587,-123.7792
Possession,WA,Washington,47.9176,-122.3762
Benton City,WA,Washington,46.2624,-119.4814
Bickleton,WA,Washington,46.0056,-120.3080
Elmer City,WA,Washington,48.0000,-118.9528
Doty,WA,Washington,46.6345,-123.2776
East Wenatchee,WA,Washington,47.4172,-120.2809
Newman Lake,WA,Washington,47.7768,-117.0949
Freeland,WA,Washington,48.0185,-122.5358
Indianola,WA,Washington,47.7566,-122.5143
Cowiche,WA,Washington,46.6729,-120.7154
Husum,WA,Washington,45.7993,-121.4870
Alderdale,WA,Washington,45.8349,-119.9209
Lamona,WA,Washington,47.3593,-118.4825
Skokomish,WA,Washington,47.3298,-123.1579
Vaughn,WA,Washington,47.3550,-122.7773
Ruby,WA,Washington,48.5221,-117.2991
Bryant,WA,Washington,48.2400,-122.1638
Coalfield,WA,Washington,47.5026,-122.1218
Swede Heaven,WA,Washington,48.2826,-121.7133
Spokane,WA,Washington,47.6671,-117.4330
Brady,WA,Washington,47.0064,-123.5321
Spring Glen,WA,Washington,47.5612,-121.8615
Hoodsport,WA,Washington,47.4020,-123.1542
Leavenworth,WA,Washington,47.5943,-120.6633
Tanglewilde,WA,Washington,47.0511,-122.7810
Bow,WA,Washington,48.5618,-122.3982
Carlsborg,WA,Washington,48.0842,-123.1697
North Lynnwood,WA,Washington,47.8534,-122.2762
Cedar Falls,WA,Washington,47.4254,-121.7768
Chelan,WA,Washington,47.8414,-120.0260
Wilson Creek,WA,Washington,47.4229,-119.1176
Latah,WA,Washington,47.2820,-117.1554
Brownsville,WA,Washington,47.6557,-122.6165
Amber,WA,Washington,47.3518,-117.7116
Zenith,WA,Washington,47.3865,-122.3232
Goodnoe Hills,WA,Washington,45.7512,-120.4803
Camas,WA,Washington,45.6006,-122.4301
Olalla,WA,Washington,47.4293,-122.5457
Basin City,WA,Washington,46.5890,-119.1567
Blaine,WA,Washington,48.9839,-122.7406
Oroville,WA,Washington,48.9421,-119.4293
Orchards,WA,Washington,45.6888,-122.5305
Union Gap,WA,Washington,46.5569,-120.4937
Mead,WA,Washington,47.7795,-117.3500
Manzanita,WA,Washington,47.6762,-122.5596
Pasco,WA,Washington,46.2499,-119.1271
Touchet,WA,Washington,46.0411,-118.6724
Pe Ell,WA,Washington,46.5712,-123.2981
Baring,WA,Washington,47.7661,-121.4803
Sappho,WA,Washington,48.0701,-124.2794
Hunters,WA,Washington,48.1168,-118.2019
Gleed,WA,Washington,46.6594,-120.6025
Fairfield,WA,Washington,47.3848,-117.1748
Torboy,WA,Washington,48.6772,-118.6689
Cashmere,WA,Washington,47.5174,-120.4669
Willapa,WA,Washington,46.6755,-123.6648
Issaquah,WA,Washington,47.5414,-122.0436
Toppenish,WA,Washington,46.3807,-120.3125
Finley,WA,Washington,46.1697,-119.0446
Darrington,WA,Washington,48.2542,-121.6029
Picnic Point,WA,Washington,47.8744,-122.3077
Aeneas,WA,Washington,48.5474,-118.9786
Cedarhurst,WA,Washington,47.4820,-122.4793
Four Lakes,WA,Washington,47.5582,-117.5891
Dayton,WA,Washington,46.3171,-117.9768
Port Madison,WA,Washington,47.7026,-122.5243
Orting,WA,Washington,47.0967,-122.2113
Wheeler,WA,Washington,47.1307,-119.1720
Fircrest,WA,Washington,47.2308,-122.5157
Lebam,WA,Washington,46.5641,-123.5510
Marrowstone,WA,Washington,48.0568,-122.6933
North Puyallup,WA,Washington,47.2015,-122.2744
Five Corners,WA,Washington,45.6882,-122.5740
Graham,WA,Washington,47.0407,-122.2757
Longview Heights,WA,Washington,46.1797,-122.9578
Hobart,WA,Washington,47.4120,-121.9960
Point Roberts,WA,Washington,48.9883,-123.0576
Town and Country,WA,Washington,47.7259,-117.4221
Lake Hills,WA,Washington,47.6134,-122.1215
Rosedale,WA,Washington,47.3453,-122.6376
Irondale,WA,Washington,48.0420,-122.7727
Dishman,WA,Washington,47.6568,-117.2833
Bayview,WA,Washington,47.2795,-122.6057
Conconully,WA,Washington,48.5575,-119.7513
Entiat,WA,Washington,47.6781,-120.2171
Lochsloy,WA,Washington,48.0597,-122.0411
Brinnon,WA,Washington,47.6688,-122.9250
Seahurst,WA,Washington,47.4693,-122.3621
Dixie,WA,Washington,46.1392,-118.1480
Eastgate,WA,Washington,47.5727,-122.1458
Blockhouse,WA,Washington,45.8396,-120.9376
Buena,WA,Washington,46.4299,-120.3176
Grapeview,WA,Washington,47.3316,-122.8413
Startup,WA,Washington,47.8671,-121.7491
Hayford,WA,Washington,47.6063,-117.5638
Bell Hill,WA,Washington,48.0550,-123.0870
Westport,WA,Washington,46.8919,-124.1120
Southworth,WA,Washington,47.5126,-122.5298
Twisp,WA,Washington,48.3615,-120.1165
Milan,WA,Washington,47.9668,-117.3316
Ritzville,WA,Washington,47.1259,-118.3821
Lake Goodwin,WA,Washington,48.1388,-122.2804
McMurray,WA,Washington,48.3162,-122.2354
Portage,WA,Washington,47.4073,-122.4376
Lake Bosworth,WA,Washington,48.0532,-121.9812
Fords Prairie,WA,Washington,46.7461,-123.0028
Longmire,WA,Washington,46.7498,-121.8126
Carson,WA,Washington,45.7353,-121.8219
Mount Vista,WA,Washington,45.7373,-122.6315
Vancouver,WA,Washington,45.6352,-122.5972
Chelan Falls,WA,Washington,47.7995,-119.9883
Espanola,WA,Washington,47.6032,-117.7416
Battle Ground,WA,Washington,45.7763,-122.5415
Summitview,WA,Washington,46.5980,-120.6514
Geneva,WA,Washington,48.7462,-122.4063
Queets,WA,Washington,47.5314,-124.3386
Wollochet,WA,Washington,47.2827,-122.5769
College Place,WA,Washington,46.0430,-118.3869
Garfield,WA,Washington,47.0099,-117.1395
Ruff,WA,Washington,47.1696,-118.9983
Ewan,WA,Washington,47.1168,-117.7349
Glenwood,WA,Washington,46.0228,-121.2926
Riverbend,WA,Washington,47.4651,-121.7491
Samish,WA,Washington,48.6109,-122.4357
Mount Vernon,WA,Washington,48.4203,-122.3114
Ferndale,WA,Washington,48.8525,-122.5893
Hansville,WA,Washington,47.8978,-122.5579
Wickersham,WA,Washington,48.6551,-122.2129
White Salmon,WA,Washington,45.7284,-121.4853
Oysterville,WA,Washington,46.5490,-124.0282
Aberdeen,WA,Washington,46.9768,-123.8083
Melbourne,WA,Washington,46.9454,-123.6260
Plymouth,WA,Washington,45.9346,-119.3503
Winlock,WA,Washington,46.4907,-122.9342
Satsop,WA,Washington,47.0223,-123.4737
Merritt,WA,Washington,47.7810,-120.8432
Shoreline,WA,Washington,47.7563,-122.3425
Peshastin,WA,Washington,47.5707,-120.6040
Marble,WA,Washington,48.8491,-117.9017
South Snohomish,WA,Washington,47.8990,-122.1090
Richmond Highlands,WA,Washington,47.7612,-122.3462
Goldendale,WA,Washington,45.8214,-120.8191
Nisqually,WA,Washington,47.0565,-122.7012
Tillicum,WA,Washington,47.1234,-122.5571
Anatone,WA,Washington,46.1349,-117.1324
Tulalip,WA,Washington,48.0684,-122.2918
Orient,WA,Washington,48.8637,-118.2059
Dieringer,WA,Washington,47.2407,-122.2251
Frederickson,WA,Washington,47.0914,-122.3594
Keller,WA,Washington,48.0851,-118.7162
Marblemount,WA,Washington,48.5379,-121.4346
Turner,WA,Washington,46.4124,-117.8547
Silvana,WA,Washington,48.2018,-122.2461
Everett,WA,Washington,47.9524,-122.1672
Burien,WA,Washington,47.4761,-122.3393
Riner,VA,Virginia,37.0675,-80.4405
Powhatan,VA,Virginia,37.5427,-77.9267
Natural Bridge,VA,Virginia,37.6301,-79.5431
Chamberlayne Heights,VA,Virginia,37.6274,-77.4322
Manassas Park,VA,Virginia,38.7717,-77.4448
McClure,VA,Virginia,37.1026,-82.3763
Brownsburg,VA,Virginia,37.9285,-79.3192
Burgess,VA,Virginia,37.8832,-76.3477
Lake Barcroft,VA,Virginia,38.8514,-77.1579
Clover,VA,Virginia,36.8390,-78.7284
Columbia,VA,Virginia,37.7533,-78.1638
Verona,VA,Virginia,38.1939,-79.0087
Fairfax,VA,Virginia,38.8531,-77.2998
Falmouth,VA,Virginia,38.3319,-77.4655
Scottsburg,VA,Virginia,36.7588,-78.7914
Ashburn,VA,Virginia,39.0302,-77.4712
Big Stone Gap,VA,Virginia,36.8615,-82.7774
Gwynn,VA,Virginia,37.4984,-76.2883
Jewell Valley,VA,Virginia,37.2473,-81.8015
Waynesboro,VA,Virginia,38.0673,-78.9012
University Heights,VA,Virginia,38.0410,-78.5222
Batesville,VA,Virginia,37.9957,-78.7222
Whitetop,VA,Virginia,36.6015,-81.6257
Nellysford,VA,Virginia,37.9130,-78.8828
Montrose,VA,Virginia,37.5199,-77.3771
Lexington,VA,Virginia,37.7825,-79.4440
Clinchco,VA,Virginia,37.1598,-82.3564
Dante,VA,Virginia,36.9791,-82.2961
Ivor,VA,Virginia,36.9052,-76.8978
Montross,VA,Virginia,38.0941,-76.8229
Wintergreen,VA,Virginia,37.9161,-78.9382
Vesta,VA,Virginia,36.7168,-80.3578
Henry,VA,Virginia,36.8293,-79.9917
Jonesville,VA,Virginia,36.6871,-83.1152
Evington,VA,Virginia,37.2338,-79.2895
Duffield,VA,Virginia,36.7196,-82.7962
McKenney,VA,Virginia,36.9853,-77.7219
Fancy Gap,VA,Virginia,36.6771,-80.6997
Goshen,VA,Virginia,37.9906,-79.5071
Onley,VA,Virginia,37.6917,-75.7182
Exmore,VA,Virginia,37.5295,-75.8283
Schuyler,VA,Virginia,37.7939,-78.7002
Kenbridge,VA,Virginia,36.9608,-78.1283
Penhook,VA,Virginia,36.9905,-79.6318
Mollusk,VA,Virginia,37.7301,-76.5380
Toga,VA,Virginia,37.4940,-78.6333
Laurel Park,VA,Virginia,36.6871,-79.7872
Bayside,VA,Virginia,37.7547,-75.7129
Lignum,VA,Virginia,38.4160,-77.8267
Winchester,VA,Virginia,39.1734,-78.1745
Lebanon,VA,Virginia,36.8992,-82.0783
Tysons,VA,Virginia,38.9187,-77.2311
Mappsburg,VA,Virginia,37.5760,-75.7593
Orange,VA,Virginia,38.2484,-78.1125
Midlothian,VA,Virginia,37.5060,-77.6492
Calverton,VA,Virginia,38.6355,-77.6661
Fulks Run,VA,Virginia,38.6601,-78.9061
Amelia Court House,VA,Virginia,37.3366,-77.9882
Boydton,VA,Virginia,36.6660,-78.3908
Konnarock,VA,Virginia,36.6660,-81.6382
Kilmarnock,VA,Virginia,37.7118,-76.3834
Crockett,VA,Virginia,36.8862,-81.1920
Buckingham,VA,Virginia,37.5501,-78.5556
Hamilton,VA,Virginia,39.1350,-77.6641
Broadlands,VA,Virginia,39.0169,-77.5166
Mineral,VA,Virginia,38.0068,-77.9061
Apple Grove,VA,Virginia,37.8929,-77.8969
Susan,VA,Virginia,37.3660,-76.3136
Free Union,VA,Virginia,38.1539,-78.5595
Keokee,VA,Virginia,36.8622,-82.9161
Cleveland,VA,Virginia,36.9434,-82.1527
Fairfax Station,VA,Virginia,38.7942,-77.3358
Bensley,VA,Virginia,37.4469,-77.4420
Lebanon Church,VA,Virginia,39.0551,-78.3681
Brumley Gap,VA,Virginia,36.8021,-82.0268
Patrick Springs,VA,Virginia,36.6344,-80.1985
Wachapreague,VA,Virginia,37.6062,-75.6897
Spencer,VA,Virginia,36.6199,-80.0073
Gressitt,VA,Virginia,37.4874,-76.7077
Commonwealth,VA,Virginia,38.0749,-78.4872
Oak Level,VA,Virginia,36.7944,-79.9392
Adwolf,VA,Virginia,36.7929,-81.5927
Cana,VA,Virginia,36.5815,-80.6688
Haynesville,VA,Virginia,37.9501,-76.6625
Jarratt,VA,Virginia,36.8160,-77.4689
Strasburg,VA,Virginia,38.9944,-78.3541
Charles City,VA,Virginia,37.3440,-77.0687
Rose Hill Farms,VA,Virginia,38.7776,-77.1130
Radford,VA,Virginia,37.1229,-80.5583
Savageville,VA,Virginia,37.6826,-75.7591
Emory,VA,Virginia,36.7800,-81.8280
Cartersville,VA,Virginia,37.6674,-78.0883
Apple Mountain Lake,VA,Virginia,38.9231,-78.1033
Richmond,VA,Virginia,37.5294,-77.4755
Barracks,VA,Virginia,38.0576,-78.5133
Alberta,VA,Virginia,36.8553,-77.8937
Luray,VA,Virginia,38.6653,-78.4545
Middleburg,VA,Virginia,38.9716,-77.7427
Centreville,VA,Virginia,38.8391,-77.4388
Sherando,VA,Virginia,37.9889,-78.9442
Kire,VA,Virginia,37.4401,-80.5190
Drakes Branch,VA,Virginia,36.9933,-78.6010
Wicomico Church,VA,Virginia,37.8151,-76.3777
Short Pump,VA,Virginia,37.6549,-77.6201
Fairview Beach,VA,Virginia,38.3282,-77.2423
Lunenburg,VA,Virginia,36.9585,-78.2683
Mustoe,VA,Virginia,38.3237,-79.6403
Chilhowie,VA,Virginia,36.8010,-81.6835
Newington,VA,Virginia,38.7358,-77.1993
Greenbush,VA,Virginia,37.7398,-75.6797
Glen Lyn,VA,Virginia,37.3730,-80.8576
Ridgeway,VA,Virginia,36.5781,-79.8583
Gargatha,VA,Virginia,37.7905,-75.5819
Massanutten,VA,Virginia,38.4115,-78.7269
Rustburg,VA,Virginia,37.2712,-79.0961
Providence Forge,VA,Virginia,37.4418,-77.0436
Boykins,VA,Virginia,36.5778,-77.1989
Lee Mont,VA,Virginia,37.7799,-75.6802
Monterey,VA,Virginia,38.4116,-79.5809
Dungannon,VA,Virginia,36.8284,-82.4683
Wilderness,VA,Virginia,38.3257,-77.7258
Allisonia,VA,Virginia,36.9342,-80.7255
Rose Hill,VA,Virginia,36.6670,-83.3753
Bowling Green,VA,Virginia,38.0533,-77.3473
Mappsville,VA,Virginia,37.8433,-75.5689
Mountain Road,VA,Virginia,36.7585,-78.9890
Virginia Beach,VA,Virginia,36.7335,-76.0435
Toms Brook,VA,Virginia,38.9469,-78.4397
Boston,VA,Virginia,37.6039,-75.8437
Elliston,VA,Virginia,37.2164,-80.2245
Gordonsville,VA,Virginia,38.1362,-78.1877
Montvale,VA,Virginia,37.3866,-79.7253
Mount Hermon,VA,Virginia,36.6716,-79.4196
Occoquan,VA,Virginia,38.6823,-77.2604
Craigsville,VA,Virginia,38.0842,-79.3842
Herndon,VA,Virginia,38.9699,-77.3867
Troutville,VA,Virginia,37.4167,-79.8779
Greenbackville,VA,Virginia,38.0105,-75.3869
Zuni,VA,Virginia,36.8660,-76.8308
Manakin,VA,Virginia,37.6015,-77.7022
McDowell,VA,Virginia,38.3357,-79.4906
Glasgow,VA,Virginia,37.6346,-79.4514
Hayfield,VA,Virginia,38.7534,-77.1320
Timberville,VA,Virginia,38.6341,-78.7729
Jetersville,VA,Virginia,37.2943,-78.0942
Countryside,VA,Virginia,39.0517,-77.4125
Mount Crawford,VA,Virginia,38.3601,-78.9413
Woolwine,VA,Virginia,36.7899,-80.2773
Eagle Rock,VA,Virginia,37.6407,-79.8012
Crystal Hill,VA,Virginia,36.8557,-78.9089
Stonega,VA,Virginia,36.9532,-82.7913
Edgerton,VA,Virginia,36.7790,-77.7775
Arrington,VA,Virginia,37.6744,-78.8929
Carrollton,VA,Virginia,36.9394,-76.5264
Gore,VA,Virginia,39.2640,-78.3319
Acorn,VA,Virginia,38.0193,-76.6491
Bastian,VA,Virginia,37.1521,-81.1501
Stafford,VA,Virginia,38.4221,-77.4083
Hanover,VA,Virginia,37.7668,-77.3706
Woodlake,VA,Virginia,37.4216,-77.6783
Fort Mitchell,VA,Virginia,36.9182,-78.4861
Augusta Springs,VA,Virginia,38.1080,-79.3352
Chesapeake,VA,Virginia,36.6778,-76.3024
Metompkin,VA,Virginia,37.7671,-75.6054
Maurertown,VA,Virginia,38.9325,-78.4615
Tappahannock,VA,Virginia,37.9185,-76.8665
Yale,VA,Virginia,36.8457,-77.2875
New Baltimore,VA,Virginia,38.7495,-77.7151
Syria,VA,Virginia,38.4879,-78.3261
Idylwood,VA,Virginia,38.8896,-77.2056
Urbanna,VA,Virginia,37.6395,-76.5747
Haysi,VA,Virginia,37.2150,-82.2931
Virgilina,VA,Virginia,36.5463,-78.7755
Mouth of Wilson,VA,Virginia,36.5896,-81.3365
Round Hill,VA,Virginia,39.1319,-77.7681
Williamsville,VA,Virginia,38.1948,-79.5709
Whitesville,VA,Virginia,37.7816,-75.6636
Ebony,VA,Virginia,36.5760,-77.9840
Coeburn,VA,Virginia,36.9451,-82.4690
Bassett,VA,Virginia,36.7615,-79.9865
Purcellville,VA,Virginia,39.1378,-77.7109
Arlington,VA,Virginia,38.8786,-77.1011
Blackstone,VA,Virginia,37.0821,-78.0029
New River,VA,Virginia,37.1408,-80.5929
Twin Lakes,VA,Virginia,38.2504,-78.4417
Stanleytown,VA,Virginia,36.7512,-79.9521
Appalachia,VA,Virginia,36.9096,-82.7881
Heathsville,VA,Virginia,37.9200,-76.4785
Covington,VA,Virginia,37.7786,-79.9868
Amonate,VA,Virginia,37.1909,-81.6387
Charlottesville,VA,Virginia,38.0374,-78.4856
Rural Retreat,VA,Virginia,36.9010,-81.2764
Vansant,VA,Virginia,37.2359,-82.0960
Smithfield,VA,Virginia,36.9753,-76.6162
Lake Monticello,VA,Virginia,37.9210,-78.3295
Villa Heights,VA,Virginia,36.6981,-79.8994
West Springfield,VA,Virginia,38.7771,-77.2268
Waverly,VA,Virginia,37.0340,-77.0956
Abbott,VA,Virginia,37.4293,-80.1395
Burkeville,VA,Virginia,37.1879,-78.2012
Wallace,VA,Virginia,36.6529,-82.1279
Bull Run Mountain Estates,VA,Virginia,38.9106,-77.6638
Falling Spring,VA,Virginia,37.8865,-79.9795
